driver1fault,accidentaddr,accident_hour,is_province1,lngs,lat,district
7,黔灵山路,17,True,,26.6186,云岩区
8,中华路,17,True,,26.590424,云岩区
1,沙河街,17,True,,26.598235,云岩区
1,甲秀南路,17,True,,26.435054,花溪区
7,长江路,18,True,,26.528752,花溪区
1,头桥,18,False,,26.588309,云岩区
1,花溪陈亮村,18,True,,26.438995,花溪区
1,保利,18,True,,26.652422,乌当区
7,次南门,18,True,,26.579131,云岩区
8,小河乐村,18,True,,26.508905,
9,公安厅,18,True,,26.58881400000001,南明区
7,小河区政府门口,18,True,,26.516173,花溪区
1,花二道,18,True,,26.58415,
7,世纪城,18,True,,26.614008,乌当区
8,帝景传说,18,True,,26.615075,观山湖区
1,杨家山隧道内,18,True,,26.581191,
7,百花山,18,True,,26.601928000000004,云岩区
7,遵义路,19,True,,26.577417,南明区
7,杨家庄,19,True,,26.504992,南明区
7,四季家园,19,True,,26.601132,观山湖区
7,长江路,20,True,,26.528752,花溪区
7,乌当,20,False,,26.635329,乌当区
7,百花大道,20,True,,26.587932,观山湖区
8,北京东路,20,True,,26.641552,云岩区
1,白云区,20,True,,26.684248,白云区
9,麦架镇,21,True,,26.717584,白云区
7,小河沿河,21,True,,26.33,
7,乌当,21,True,,26.635329,乌当区
1,白云区,21,True,,26.684248,白云区
7,轮胎厂,21,True,,26.583842,乌当区
9,北京路与宝山路口,21,True,,26.590431,云岩区
2,小河区西南环线,22,True,,26.508372,花溪区
1,大营坡,22,True,,26.609140000000004,乌当区
7,金清大道,22,False,,26.605248,乌当区
8,观山湖,22,True,,26.633666,观山湖区
1,花香村,22,True,,26.580847,云岩区
7,宅吉小区,0,True,,26.607141,云岩区
7,花溪二道,0,True,,26.486096000000003,花溪区
7,黄河路,0,True,,26.524842,花溪区
8,东二环,0,True,,26.561542,南明区
7,中曹司,0,True,,26.502531,花溪区
7,西二环,7,True,,26.502496,乌当区
9,观山湖,7,True,,26.633666,观山湖区
7,景怡园,7,True,,26.626105,乌当区
7,北京路,7,True,,26.601904,云岩区
1,中山东路,8,True,,26.583757,云岩区
3,孟关,8,True,,26.409194,花溪区
7,贵乌路,8,True,,26.601165,云岩区
7,贵安大道,8,True,,26.4516,花溪区
9,孟关,8,False,,26.409194,花溪区
7,狗场林东收费站,9,True,,26.987566,白云区
7,智慧龙城,9,True,,26.579369,云岩区
7,白云区,9,True,,26.684248,白云区
1,沙冲路,9,True,,26.555189,南明区
3,花溪区合鹏村,9,True,,26.478666,花溪区
3,机场路,10,True,,26.540552,花溪区
8,甲秀南路,10,True,,26.435054,花溪区
8,遵义路,10,True,,26.577417,南明区
7,燕山红,10,True,,26.33,
1,贵开路,10,True,,26.6033,云岩区
8,白云区,10,True,,26.684248,白云区
7,金阳南路,10,True,,26.588091,观山湖区
8,野鸭塘,10,False,,26.573047,南明区
7,碧海花园,10,False,,26.633148,观山湖区
1,白云区,11,True,,26.684248,白云区
3,花溪榕筑小区,11,True,,26.519299,花溪区
3,孟关,11,True,,26.409194,花溪区
9,观山湖,11,True,,26.633666,观山湖区
8,白云区,11,True,,26.684248,白云区
3,金阳医院,11,True,,26.618795,观山湖区
3,文昌北路,11,True,,26.591672,云岩区
1,白云区,11,True,,26.684248,白云区
9,北京西路,11,True,,26.595573,云岩区
1,贵惠大道,11,True,,26.403444,花溪区
7,东二环,11,True,,26.561542,南明区
1,解放路,11,True,,26.56832600000001,南明区
3,会展城,11,True,,26.655481,乌当区
9,日报社,11,True,,26.600927,乌当区
8,中华中路,11,True,,26.5837,云岩区
7,花溪大道,12,True,,26.580099,花溪区
7,大营坡,12,True,,26.609140000000004,乌当区
9,相宝山,12,True,,26.596368,云岩区
7,金阳南路,12,True,,26.588091,观山湖区
7,龙洞堡桥头,12,True,,26.863237,南明区
1,乌当,12,True,,26.635329,乌当区
3,小河小城故事,12,True,,26.538809000000004,南明区
7,观山湖,12,True,,26.633666,观山湖区
1,中山东路,12,False,,26.583757,云岩区
1,三桥,12,False,,26.59005,云岩区
7,宝山北路,12,True,,26.591344,云岩区
7,金清大道,12,True,,26.605248,乌当区
1,黔江路,13,True,,26.538251,花溪区
1,南明小碧,13,True,,26.513875,南明区
7,白云区,13,True,,26.684248,白云区
9,贵开路,13,True,,26.6033,云岩区
7,油榨街,13,True,,26.566357,南明区
8,花溪大道南段,13,False,,26.440853000000004,花溪区
7,金华镇,13,True,,26.58885,乌当区
7,云环路,13,True,,26.698577,白云区
1,金阳,13,True,,27.702275,
7,小河转盘,13,True,,26.529166,南明区
1,八匹马,13,True,,26.640368,乌当区
3,蔡家关,13,True,,26.770497,乌当区
7,新路口,14,True,,26.574578,云岩区
1,中山南路中段,14,False,,26.512987,南明区
1,龙洞堡,14,True,,26.549112,南明区
1,花溪大道甘荫塘,14,True,,26.530662,南明区
7,云盘路口,14,True,,26.33,
1,花香村下拉槽,14,True,,26.558547,
1,大营坡,14,True,,26.609140000000004,乌当区
7,花果园,14,True,,26.571027,南明区
1,嘉润路,14,True,,26.535168,南明区
7,北京路,14,True,,26.601904,云岩区
1,紫林庵,14,True,,26.587918,乌当区
1,甘荫塘汽配城,15,True,,26.54265,
7,花溪大道,15,True,,26.580099,花溪区
9,三桥,15,True,,26.59005,云岩区
8,南明区新华路,15,True,,26.570335,南明区
1,小关隧道,15,True,,26.624519,云岩区
8,扶风路,15,True,,26.586911,云岩区
8,宅吉小区,15,True,,26.607141,云岩区
1,观山东路,15,True,,26.641027,观山湖区
1,观山湖,15,True,,26.633666,观山湖区
3,王宽,15,True,,26.46869,花溪区
8,云盘路口,15,True,,26.33,
3,甘荫塘欧亚酒店,15,True,,26.535782,南明区
1,火车站,15,True,,26.56283,南明区
8,海马冲,15,True,,26.590522,云岩区
7,玉厂路,16,True,,26.56132,南明区
7,四方河,16,True,,26.536294,南明区
8,北京西路,16,True,,26.595573,云岩区
7,甲秀南路,16,True,,26.435054,花溪区
7,中天花园,16,True,,26.620183,云岩区
7,中华南路,16,False,,26.577575,南明区
1,花溪区烂泥沟,16,True,,26.490735,花溪区
1,金阳南路,16,True,,26.588091,观山湖区
8,东新路,16,True,,26.587697,云岩区
7,改茶新村,16,True,,26.579622,云岩区
3,花溪,16,True,,26.416132,花溪区
7,27路,16,True,,26.60696,南明区
7,官山西路,17,True,,21.675459,
7,世纪城,17,True,,26.614008,乌当区
7,三桥,17,True,,26.59005,云岩区
1,中华北路,17,True,,26.590424,云岩区
7,大凹,17,True,,26.595421,云岩区
1,花溪大道升华汽车城,17,True,,26.557457,南明区
1,杨家山隧道,17,True,,26.567652,云岩区
6,观山湖,17,True,,26.633666,观山湖区
3,云岩区仙鹅路口,17,True,,26.590851,云岩区
9,茶店,17,True,,26.57596400000001,观山湖区
7,西二环杨家山隧道,18,True,,26.567652,云岩区
7,小河,18,True,,26.557721,乌当区
7,大南门,18,True,,26.579439,南明区
8,南明区桃园路,18,True,,26.558836,南明区
1,百花山,18,True,,26.601928000000004,云岩区
3,普陀路,18,True,,26.595996000000003,云岩区
8,小河转盘,18,True,,26.529166,南明区
7,北二环,18,True,,26.623418,乌当区
1,三桥立交,18,True,,26.5866,云岩区
8,孟关汽车城,18,True,,26.409194,花溪区
7,西二环,19,True,,26.502496,乌当区
7,宝山路中段,19,True,,26.512987,南明区
7,远通大道,19,True,,26.633597,乌当区
8,白云,19,True,,26.684248,白云区
7,北京路口,19,True,,26.60180900000001,乌当区
7,沙冲路口,20,True,,26.564664,
6,白云区,20,True,,26.684248,白云区
7,白云区,20,True,,26.684248,白云区
3,兴隆花园3号门,20,True,,26.517469,
1,望城坡,20,True,,26.551241,南明区
1,金阳,20,True,,27.702275,
7,花果园立交桥,21,True,,26.576613,南明区
7,北京路,21,True,,26.601904,云岩区
8,大营坡,21,True,,26.609140000000004,乌当区
6,太慈桥,21,True,,26.56048,南明区
7,三桥南路,21,True,,26.587496999999995,云岩区
1,南明区营盘路,21,True,,26.565289,南明区
7,小河,21,True,,26.557721,乌当区
9,花果园派出所,22,False,,26.57044,南明区
1,北京路,23,True,,26.601904,云岩区
1,花溪大道,0,True,,26.580099,花溪区
7,南明区汤粑关,0,True,,26.575279,南明区
1,小河黄河路,0,True,,26.524842,花溪区
1,白修线,0,True,,26.740906,白云区
7,花溪公园,3,True,,26.439422,花溪区
7,花果园八中红绿灯路口,3,False,,26.57595,
1,金阳客车站,7,True,,26.603323,乌当区
1,沙冲中路,7,True,,26.555325,南明区
1,沙冲路,7,True,,26.555189,南明区
1,云峰大道,8,True,,26.687922,白云区
7,狮子山,8,True,,27.250292,云岩区
7,三桥,8,False,,26.59005,云岩区
3,碧海花园,9,True,,26.633148,观山湖区
7,西二环,9,True,,26.502496,乌当区
7,遵义路,9,True,,26.577417,南明区
1,白修路,9,True,,26.33,
7,西二环,9,True,,26.502496,乌当区
7,三桥,9,True,,26.59005,云岩区
9,枣山路,9,True,,26.588224,云岩区
7,帝景传说,9,True,,26.615075,观山湖区
1,乌当,10,True,,26.635329,乌当区
7,日报社,10,True,,26.600927,乌当区
3,航天员,10,True,,26.33,
1,中曹司,10,True,,26.502531,花溪区
1,金朱东路,10,True,,26.654903000000004,观山湖区
9,长岭北路,10,True,,26.665068,观山湖区
8,松山路,10,True,,26.586979,云岩区
1,枣山路,11,True,,26.588224,云岩区
8,贵惠大道,11,True,,26.403444,花溪区
7,沙冲路,11,True,,26.555189,南明区
7,油榨街红星美凯龙门口,11,True,,26.56573,南明区
10,白云南路,11,True,,26.667555,白云区
7,白云南路,11,True,,26.667555,白云区
7,花果园,11,True,,26.571027,南明区
4,财院背后小路,11,True,,26.33,
7,枣山路,11,True,,26.588224,云岩区
7,花果园,11,True,,26.571027,南明区
4,花溪区大水沟西站货厂,12,True,,26.48222100000001,花溪区
8,花溪大道,12,True,,26.580099,花溪区
1,小河转盘,12,True,,26.529166,南明区
9,贵阳市南路口,12,True,,26.568237,
9,金阳车站,12,True,,26.603323,乌当区
7,金阳客车站,12,True,,26.603323,乌当区
7,南明区东站路,12,True,,26.551645,南明区
3,花溪吉林村,12,True,,26.43533,花溪区
1,贵安新区黔中大道,12,True,,26.352463,
7,山水黔城正大门,12,True,,26.527543,
7,客车站,12,True,,27.174975,乌当区
1,人民广场,12,True,,26.575008,南明区
7,艺校立交桥下,12,True,,26.33,
7,环城北路,12,True,,26.597306,云岩区
1,北京西路,12,True,,26.595573,云岩区
8,紫林庵,12,True,,26.587918,乌当区
4,广播电视大楼门口,12,True,,26.573045,南明区
7,山水黔城门口,13,True,,26.53402100000001,南明区
8,南明区,13,True,,26.574155,南明区
4,小河三五厂,13,True,,26.531235,花溪区
7,龙家寨,13,True,,26.539114,南明区
7,珠江路兴隆珠江湾畔门口,13,True,,26.536194,花溪区
7,小河,13,True,,26.557721,乌当区
1,大关,13,True,,26.648563,乌当区
7,普天路,13,True,,26.465817,花溪区
9,国际城地下停车,14,True,,26.565107,南明区
7,珠江路,14,True,,26.52332100000001,花溪区
1,小河锦江路,14,True,,26.523005,
7,北京西路,14,True,,26.595573,云岩区
7,大营坡,14,True,,26.609140000000004,乌当区
7,花香村,14,True,,26.580847,云岩区
3,公园路,14,True,,26.585835,云岩区
7,小河锦江路,14,True,,26.523005,
7,金关材料市场,14,True,,26.581414,云岩区
8,白金大道,14,True,,26.756808000000003,白云区
7,小河平桥,14,True,,26.516411,南明区
7,四方河,14,True,,26.536294,南明区
9,国际城地下停车厂,14,True,,26.540945,南明区
1,解放路,14,True,,26.56832600000001,南明区
7,瑞金北路,14,True,,26.588421000000004,云岩区
1,北京路,14,True,,26.601904,云岩区
7,金关,14,True,,26.587,乌当区
7,八匹马,14,True,,26.640368,乌当区
7,金钟桥,14,True,,26.587507,乌当区
1,太慈桥,14,True,,26.56048,南明区
1,甲秀南路杨家山隧道口,15,True,,26.523656,云岩区
1,大昌隆门口,15,False,,26.566074,南明区
1,西南环线,15,True,,26.545078000000004,南明区
7,轮胎厂,15,True,,26.583842,乌当区
1,乌当,15,True,,26.635329,乌当区
9,会展城,15,True,,26.655481,乌当区
7,石林路,15,True,,26.621294,观山湖区
7,轮胎厂,15,True,,26.583842,乌当区
1,白云区铝兴路,15,True,,26.690116,白云区
1,铝兴路,15,True,,26.690116,白云区
7,西二环,15,True,,26.502496,乌当区
7,三桥,15,True,,26.59005,云岩区
1,杨家山隧道,15,True,,26.567652,云岩区
7,牛郎关立交桥下,15,True,,26.599595,云岩区
1,北京西路,15,True,,26.595573,云岩区
8,花溪区大联路,15,True,,26.33,
1,乌当,16,True,,26.635329,乌当区
1,花溪,16,True,,26.416132,花溪区
1,西2菜场口,16,True,,26.571885,南明区
7,云潭南路,16,True,,26.586205,观山湖区
7,三桥,16,True,,26.59005,云岩区
7,瑞金中路,16,True,,26.582895,云岩区
7,云潭南路,16,True,,26.586205,观山湖区
7,高坡,16,False,,26.301558,白云区
8,头桥,16,True,,26.588309,云岩区
8,花溪区102国道,17,True,,26.33,
1,北京西路,17,True,,26.595573,云岩区
1,北京西路居然之家门口,17,True,,26.60428,
1,新添大道 ,17,True,,26.621951,乌当区
7,北京西路枣山路口,17,True,,26.590597,云岩区
1,保利,17,False,,26.652422,乌当区
7,沙冲南路,17,True,,26.551484,南明区
7,延安西路客车站十字路口,17,True,,26.591275,云岩区
7,田园北路,17,True,,26.414995,花溪区
1,西南环线路口,17,True,,26.33,
1,乌当,17,True,,26.635329,乌当区
1,航天路,17,True,,26.641918,乌当区
1,中华中路,18,True,,26.5837,云岩区
8,乌当,18,True,,26.635329,乌当区
8,乌当区龙广路,18,True,,26.649757,乌当区
3,金桥饭店,18,True,,26.582091,
7,北站,18,True,,26.62631,观山湖区
7,火车北站,18,True,,26.62631,观山湖区
7,育才路,18,True,,26.688105,白云区
7,中华中路,18,True,,26.5837,云岩区
1,三桥中坝,19,True,,26.58820900000001,云岩区
7,嘉润路,19,True,,26.535168,南明区
1,小河,19,True,,26.557721,乌当区
1,林城东路与石标路交叉口,20,True,,26.651338,乌当区
1,三桥大洼,20,True,,26.59005,云岩区
8,市北路,20,True,,26.602872,云岩区
7,太慈桥青山小区路口,20,True,,26.559382,南明区
1,石标路,20,True,,26.651086,观山湖区
7,平桥桥脚,20,True,,26.33,
9,北京路,20,True,,26.601904,云岩区
7,枣山路,20,True,,26.588224,云岩区
7,五里冲匝道,21,True,,26.567986,南明区
7,汤巴关,21,False,,26.570394,南明区
7,北京路,21,True,,26.601904,云岩区
7,黄河路,21,True,,26.524842,花溪区
7,乌当,21,True,,26.635329,乌当区
7,花溪贵筑路与将军路交叉口,21,True,,26.436940000000003,
3,白云区,21,True,,26.684248,白云区
7,医学院,22,True,,26.602286,花溪区
8,三桥,22,True,,26.59005,云岩区
8,三桥北路口,22,True,,26.585766,云岩区
1,金园路,22,True,,26.680871000000003,白云区
9,扶风路,23,True,,26.586911,云岩区
1,南明区,0,True,,26.574155,南明区
7,八公里,0,True,,26.505115000000004,南明区
3,花果园天豪酒店停车场,0,True,,26.563268,南明区
7,花溪孟关汽贸城,1,True,,26.401712,花溪区
7,金阳客车站,2,False,,26.603323,乌当区
7,花香村,2,True,,26.580847,云岩区
7,小河香江路中兴花园,7,True,,26.519305,花溪区
7,山水黔城8组团,7,True,,26.528018,花溪区
7,南明区汤巴关,8,True,,26.570394,南明区
7,云岩区,8,True,,26.610671000000004,云岩区
9,大昌隆对面,8,True,,26.566074,南明区
9,大昌隆,8,True,,26.568286,南明区
7,中华路,8,True,,26.590424,云岩区
1,西二环,8,True,,26.502496,乌当区
1,西二环杨家山隧道内,8,True,,26.33,
3,清水江路,8,True,,26.521191,花溪区
7,乌当,8,True,,26.635329,乌当区
3,朝阳路,8,True,,26.689785,白云区
1,宝山路,8,True,,26.591344,云岩区
3,解放路,8,True,,26.56832600000001,南明区
7,军区,8,True,,26.560434000000004,南明区
7,中华路,8,True,,26.590424,云岩区
7,观山湖,8,True,,26.633666,观山湖区
1,新添寨,9,True,,26.637159000000004,乌当区
1,新添大道,9,True,,26.621951,乌当区
8,北京西路,9,True,,26.595573,云岩区
1,小河麦乃村,9,True,,26.446373,花溪区
3,花溪大道,9,True,,26.580099,花溪区
9,枣山路,9,True,,26.588224,云岩区
7,陈亮村,9,True,,26.438995,花溪区
8,八匹马,9,True,,26.640368,乌当区
1,紫林庵,9,True,,26.587918,乌当区
7,甲秀南路,9,True,,26.435054,花溪区
7,客车站,9,True,,27.174975,乌当区
1,海马冲,10,True,,26.590522,云岩区
7,解放路,10,True,,26.56832600000001,南明区
3,友谊路,10,True,,26.598188,云岩区
1,白云区,10,True,,26.684248,白云区
1,锦江路,10,True,,26.517024,花溪区
1,友谊路,10,True,,26.598188,云岩区
1,中华北路,10,True,,26.590424,云岩区
7,长江路,10,True,,26.528752,花溪区
7,世纪城,10,True,,26.614008,乌当区
7,世纪城,10,True,,26.614008,乌当区
1,八匹马,10,True,,26.640368,乌当区
1,观山东路,10,True,,26.641027,观山湖区
7,西南环线,11,True,,26.545078000000004,南明区
7,邮电大楼,11,True,,26.577217,南明区
1,开发大道三江派出所,11,True,,26.500319,
3,小河区黄河南路,11,True,,26.519866,花溪区
3,黄河路,11,True,,26.524842,花溪区
1,大营坡,11,True,,26.609140000000004,乌当区
1,友谊路,11,True,,26.598188,云岩区
8,花果园,11,True,,26.571027,南明区
1,花溪大道华丰市场门口,11,True,,26.502192,
3,金筑镇,12,True,,26.33,
7,合鹏,12,True,,26.33,
1,解放路,12,True,,26.56832600000001,南明区
7,中华中路,12,True,,26.5837,云岩区
7,山水黔城,12,False,,26.534142,南明区
3,金麦花园,12,True,,26.657392,乌当区
8,白云区,12,True,,26.684248,白云区
3,黄家湾,12,True,,26.60479,云岩区
8,金阳一中,12,True,,26.631190000000004,观山湖区
1,百花湖,12,True,,26.660626,观山湖区
7,北京路,12,True,,26.601904,云岩区
8,会展城,12,True,,26.655481,乌当区
7,渔安新城,13,True,,26.590611,云岩区
3,解放路,13,True,,26.56832600000001,南明区
7,金阳高院大门,13,True,,26.33,
1,航天大道,13,True,,34.178026,
1,大理石路口,13,True,,26.559390000000004,南明区
8,蛮破,13,True,,26.33,
7,乌当,13,True,,26.635329,乌当区
1,西南环线,13,True,,26.545078000000004,南明区
1,杨家山隧道,14,True,,26.567652,云岩区
3,富源南路,14,True,,26.494699,南明区
1,花溪大道,14,True,,26.580099,花溪区
7,富源北路,14,True,,26.55759500000001,南明区
1,云潭路,14,True,,26.639867,观山湖区
7,遵义路,14,True,,26.577417,南明区
1,观山湖,14,True,,26.633666,观山湖区
