,ID,lngs,lat,district,driverfault
612,612,106.67506499999999,26.54755,南明区,1
613,613,106.72845,26.591344,云岩区,8
614,614,106.636576,26.653226,,1
615,615,106.664654,26.6186,云岩区,7
616,616,106.71941899999999,26.590424,云岩区,8
617,617,106.721055,26.598235,云岩区,1
618,618,106.672362,26.435053999999997,花溪区,1
619,619,106.71613899999998,26.528752,花溪区,7
620,620,106.698099,26.588309000000002,云岩区,1
621,621,106.719401,26.438995000000002,花溪区,1
622,622,106.770521,26.652421999999998,乌当区,1
623,623,106.71044199999999,26.579131,云岩区,7
624,624,106.702537,26.508905,,8
625,625,106.729937,26.58881400000001,南明区,9
626,626,106.703791,26.516173,花溪区,7
627,627,106.67409199999999,26.58415,,1
628,628,106.64308899999999,26.614008000000002,乌当区,7
629,629,106.62718899999999,26.615075,观山湖区,8
630,630,106.67256499999999,26.581190999999997,,1
631,631,106.73955,26.601928000000004,云岩区,7
632,632,106.720551,26.577416999999997,南明区,7
633,633,106.73224099999999,26.504991999999998,南明区,7
634,634,106.66775200000001,26.601132,观山湖区,7
635,635,106.71613899999998,26.528752,花溪区,7
636,636,106.75863400000001,26.635329,乌当区,7
637,637,106.66981799999999,26.587932000000002,观山湖区,7
638,638,106.842909,26.641552,云岩区,8
639,639,106.629636,26.684247999999997,白云区,1
640,640,106.629304,26.717584000000002,白云区,9
641,641,106.62,26.33,,7
642,642,106.75863400000001,26.635329,乌当区,7
643,643,106.629636,26.684247999999997,白云区,1
644,644,106.65263600000002,26.583841999999997,乌当区,7
645,645,106.729295,26.590431,云岩区,9
646,646,106.71555,26.508371999999998,花溪区,2
647,647,106.72926499999998,26.609140000000004,乌当区,1
648,648,106.633133,26.605248,乌当区,7
649,649,106.64195600000001,26.633665999999998,观山湖区,8
650,650,106.703551,26.580847,云岩区,1
651,651,106.721654,26.607141,云岩区,7
652,652,106.55066599999999,26.486096000000003,花溪区,7
653,653,106.70788300000001,26.524842,花溪区,7
654,654,106.74798799999999,26.561542,南明区,8
655,655,106.68309199999999,26.502531,花溪区,7
656,656,106.67225800000001,26.502496,乌当区,7
657,657,106.64195600000001,26.633665999999998,观山湖区,9
658,658,106.63266399999999,26.626105,乌当区,7
659,659,106.724805,26.601903999999998,云岩区,7
660,660,106.730832,26.583757000000002,云岩区,1
661,661,106.750573,26.409194,花溪区,3
662,662,106.72291799999999,26.601165,云岩区,7
663,663,106.57892199999999,26.4516,花溪区,7
664,664,106.750573,26.409194,花溪区,9
665,665,107.17621100000001,26.987565999999998,白云区,7
666,666,106.69676299999999,26.579369,云岩区,7
667,667,106.629636,26.684247999999997,白云区,7
668,668,106.70778600000001,26.555189000000002,南明区,1
669,669,106.63942,26.478665999999997,花溪区,3
670,670,106.793057,26.540552,花溪区,3
671,671,106.672362,26.435053999999997,花溪区,8
672,672,106.720551,26.577416999999997,南明区,8
673,673,106.62,26.33,,7
674,674,106.725001,26.6033,云岩区,1
675,675,106.629636,26.684247999999997,白云区,8
676,676,106.649056,26.588091,观山湖区,7
677,677,106.77138300000001,26.573047,南明区,8
678,678,106.63022099999999,26.633148,观山湖区,7
679,679,106.629636,26.684247999999997,白云区,1
680,680,106.70274099999999,26.519299,花溪区,3
681,681,106.750573,26.409194,花溪区,3
682,682,106.64195600000001,26.633665999999998,观山湖区,9
683,683,106.629636,26.684247999999997,白云区,8
684,684,106.62716,26.618795000000002,观山湖区,3
685,685,106.724092,26.591671999999996,云岩区,3
686,686,106.629636,26.684247999999997,白云区,1
687,687,106.68546299999998,26.595572999999998,云岩区,9
688,688,106.736648,26.403444,花溪区,1
689,689,106.74798799999999,26.561542,南明区,7
690,690,106.733423,26.56832600000001,南明区,1
691,691,106.658828,26.655480999999998,乌当区,3
692,692,106.725369,26.600927000000002,乌当区,9
693,693,106.71916599999999,26.5837,云岩区,8
694,694,106.71164399999999,26.580099,花溪区,7
695,695,106.72926499999998,26.609140000000004,乌当区,7
696,696,106.724956,26.596368,云岩区,9
697,697,106.649056,26.588091,观山湖区,7
698,698,106.17948899999999,26.863236999999998,南明区,7
699,699,106.75863400000001,26.635329,乌当区,1
700,700,106.71730900000001,26.538809000000004,南明区,3
701,701,106.64195600000001,26.633665999999998,观山湖区,7
702,702,106.730832,26.583757000000002,云岩区,1
703,703,106.674466,26.59005,云岩区,1
704,704,106.72845,26.591344,云岩区,7
705,705,106.633133,26.605248,乌当区,7
706,706,106.711174,26.538251000000002,花溪区,1
707,707,106.741257,26.513875,南明区,1
708,708,106.629636,26.684247999999997,白云区,7
709,709,106.725001,26.6033,云岩区,9
710,710,106.746004,26.566357,南明区,7
711,711,106.68418700000001,26.440853000000004,花溪区,8
712,712,106.582058,26.58885,乌当区,7
713,713,106.62643700000001,26.698577,白云区,7
714,714,103.25558199999999,27.702275,,1
715,715,106.70893600000001,26.529165999999996,南明区,7
716,716,106.63085600000001,26.640368,乌当区,1
717,717,106.841656,26.770497,乌当区,3
718,718,106.715847,26.574578000000002,云岩区,7
719,719,106.6836,26.512987,南明区,1
720,720,106.807162,26.549112,南明区,1
721,721,106.68436899999999,26.530662,南明区,1
722,722,106.62,26.33,,7
723,723,106.696569,26.558546999999997,,1
724,724,106.72926499999998,26.609140000000004,乌当区,1
725,725,106.700696,26.571027,南明区,7
726,726,106.736557,26.535168,南明区,1
727,727,106.724805,26.601903999999998,云岩区,7
728,728,106.70921899999999,26.587918,乌当区,1
729,729,106.69071100000001,26.54265,,1
730,730,106.71164399999999,26.580099,花溪区,7
731,731,106.674466,26.59005,云岩区,9
732,732,106.72623700000001,26.570334999999996,南明区,8
733,733,106.704399,26.624519,云岩区,1
734,734,106.73615900000001,26.586910999999997,云岩区,8
735,735,106.721654,26.607141,云岩区,8
736,736,106.65425800000001,26.641027,观山湖区,1
737,737,106.64195600000001,26.633665999999998,观山湖区,1
738,738,106.70128500000001,26.468690000000002,花溪区,3
739,739,106.62,26.33,,8
740,740,106.686489,26.535782,南明区,3
741,741,106.709842,26.562829999999998,南明区,1
742,742,106.695268,26.590521999999996,云岩区,8
743,743,106.7114,26.561320000000002,南明区,7
744,744,106.700566,26.536294,南明区,7
745,745,106.68546299999998,26.595572999999998,云岩区,8
746,746,106.672362,26.435053999999997,花溪区,7
747,747,106.732368,26.620183,云岩区,7
748,748,106.721101,26.577575,南明区,7
749,749,106.655285,26.490734999999997,花溪区,1
750,750,106.649056,26.588091,观山湖区,1
751,751,106.72981000000001,26.587697,云岩区,8
752,752,106.673594,26.579621999999997,云岩区,7
753,753,106.67678000000001,26.416132,花溪区,3
754,754,106.72222099999999,26.606959999999997,南明区,7
755,755,110.922692,21.675459,,7
756,756,106.64308899999999,26.614008000000002,乌当区,7
757,757,106.674466,26.59005,云岩区,7
758,758,106.71941899999999,26.590424,云岩区,1
759,759,106.76613200000001,26.595421,云岩区,7
760,760,106.695274,26.557457,南明区,1
761,761,106.675933,26.567652000000002,云岩区,1
762,762,106.64195600000001,26.633665999999998,观山湖区,6
763,763,106.74110800000001,26.590851,云岩区,3
764,764,106.69736999999999,26.57596400000001,观山湖区,9
765,765,106.675933,26.567652000000002,云岩区,7
766,766,106.65091299999999,26.557721,乌当区,7
767,767,106.72313600000001,26.579439,南明区,7
768,768,106.699095,26.558836,南明区,8
769,769,106.73955,26.601928000000004,云岩区,1
770,770,106.719698,26.595996000000003,云岩区,3
771,771,106.70893600000001,26.529165999999996,南明区,8
772,772,106.74831499999999,26.623418,乌当区,7
773,773,106.676212,26.5866,云岩区,1
774,774,106.750573,26.409194,花溪区,8
775,775,106.67225800000001,26.502496,乌当区,7
776,776,106.6836,26.512987,南明区,7
777,777,106.76650900000001,26.633596999999998,乌当区,7
778,778,106.629636,26.684247999999997,白云区,8
779,779,106.724984,26.60180900000001,乌当区,7
780,780,106.716949,26.564664,,7
781,781,106.629636,26.684247999999997,白云区,6
782,782,106.629636,26.684247999999997,白云区,7
783,783,106.69363999999999,26.517469000000002,,3
784,784,106.719066,26.551240999999997,南明区,1
785,785,103.25558199999999,27.702275,,1
786,786,106.70593999999998,26.576613000000002,南明区,7
787,787,106.724805,26.601903999999998,云岩区,7
788,788,106.72926499999998,26.609140000000004,乌当区,8
789,789,106.6953,26.56048,南明区,6
790,790,106.68722199999999,26.587496999999995,云岩区,7
791,791,106.717863,26.565289,南明区,1
792,792,106.65091299999999,26.557721,乌当区,7
793,793,106.69474199999999,26.57044,南明区,9
794,794,106.724805,26.601903999999998,云岩区,1
795,795,106.71164399999999,26.580099,花溪区,1
796,796,106.750754,26.575279,南明区,7
797,797,106.70788300000001,26.524842,花溪区,1
798,798,106.61615800000001,26.740906,白云区,1
799,799,106.67902600000001,26.439421999999997,花溪区,7
800,800,106.70170700000001,26.57595,,7
801,801,106.58644199999999,26.603323,乌当区,1
802,802,106.710692,26.555325,南明区,1
803,803,106.70778600000001,26.555189000000002,南明区,1
804,804,106.637753,26.687921999999997,白云区,1
805,805,106.775379,27.250291999999998,云岩区,7
806,806,106.674466,26.59005,云岩区,7
807,807,106.63022099999999,26.633148,观山湖区,3
808,808,106.67225800000001,26.502496,乌当区,7
809,809,106.720551,26.577416999999997,南明区,7
810,810,106.62,26.33,,1
811,811,106.67225800000001,26.502496,乌当区,7
812,812,106.674466,26.59005,云岩区,7
813,813,106.70500600000001,26.588224,云岩区,9
814,814,106.62718899999999,26.615075,观山湖区,7
815,815,106.75863400000001,26.635329,乌当区,1
816,816,106.725369,26.600927000000002,乌当区,7
817,817,106.62,26.33,,3
818,818,106.68309199999999,26.502531,花溪区,1
819,819,106.675358,26.654903000000004,观山湖区,1
820,820,106.656791,26.665067999999998,观山湖区,9
821,821,106.699357,26.586979,云岩区,8
822,822,106.70500600000001,26.588224,云岩区,1
823,823,106.736648,26.403444,花溪区,8
824,824,106.70778600000001,26.555189000000002,南明区,7
825,825,106.73936200000001,26.56573,南明区,7
826,826,106.66583600000001,26.667555,白云区,10
827,827,106.66583600000001,26.667555,白云区,7
828,828,106.700696,26.571027,南明区,7
829,829,106.62,26.33,,4
830,830,106.70500600000001,26.588224,云岩区,7
831,831,106.700696,26.571027,南明区,7
832,832,106.675858,26.48222100000001,花溪区,4
833,833,106.71164399999999,26.580099,花溪区,8
834,834,106.70893600000001,26.529165999999996,南明区,1
835,835,106.734521,26.568237,,9
836,836,106.58644199999999,26.603323,乌当区,9
837,837,106.58644199999999,26.603323,乌当区,7
838,838,106.74410900000001,26.551645,南明区,7
839,839,106.67606200000002,26.43533,花溪区,3
840,840,106.519024,26.352463,,1
841,841,106.69883700000001,26.527542999999998,,7
842,842,106.598188,27.174975,乌当区,7
843,843,106.71803200000001,26.575008,南明区,1
844,844,106.62,26.33,,7
845,845,106.713049,26.597306,云岩区,7
846,846,106.68546299999998,26.595572999999998,云岩区,1
847,847,106.70921899999999,26.587918,乌当区,8
848,848,106.716422,26.573045,南明区,4
849,849,106.703548,26.53402100000001,南明区,7
850,850,106.720628,26.574154999999998,南明区,8
851,851,106.70719199999999,26.531235,花溪区,4
852,852,106.741469,26.539114,南明区,7
853,853,106.717032,26.536194000000002,花溪区,7
854,854,106.65091299999999,26.557721,乌当区,7
855,855,106.671077,26.648563,乌当区,1
856,856,106.721216,26.465816999999998,花溪区,7
857,857,106.724499,26.565107,南明区,9
858,858,106.71748999999998,26.52332100000001,花溪区,7
859,859,106.699872,26.523004999999998,,1
860,860,106.68546299999998,26.595572999999998,云岩区,7
861,861,106.72926499999998,26.609140000000004,乌当区,7
862,862,106.703551,26.580847,云岩区,7
863,863,106.71655200000001,26.585835,云岩区,3
864,864,106.699872,26.523004999999998,,7
865,865,106.65414299999999,26.581414000000002,云岩区,7
866,866,106.67201999999999,26.756808000000003,白云区,8
867,867,106.704123,26.516410999999998,南明区,7
868,868,106.700566,26.536294,南明区,7
869,869,106.690496,26.540945,南明区,9
870,870,106.733423,26.56832600000001,南明区,1
871,871,106.712296,26.588421000000004,云岩区,7
872,872,106.724805,26.601903999999998,云岩区,1
873,873,106.651222,26.587,乌当区,7
874,874,106.63085600000001,26.640368,乌当区,7
875,875,106.64963700000001,26.587507000000002,乌当区,7
876,876,106.6953,26.56048,南明区,1
877,877,106.700073,26.523656,云岩区,1
878,878,106.746325,26.566074,南明区,1
879,879,106.80210500000001,26.545078000000004,南明区,1
880,880,106.65263600000002,26.583841999999997,乌当区,7
881,881,106.75863400000001,26.635329,乌当区,1
882,882,106.658828,26.655480999999998,乌当区,9
883,883,106.62737,26.621294,观山湖区,7
884,884,106.65263600000002,26.583841999999997,乌当区,7
885,885,106.657331,26.690115999999996,白云区,1
886,886,106.657331,26.690115999999996,白云区,1
887,887,106.67225800000001,26.502496,乌当区,7
888,888,106.674466,26.59005,云岩区,7
889,889,106.675933,26.567652000000002,云岩区,1
890,890,106.707439,26.599595,云岩区,7
891,891,106.68546299999998,26.595572999999998,云岩区,1
892,892,106.62,26.33,,8
893,893,106.75863400000001,26.635329,乌当区,1
894,894,106.67678000000001,26.416132,花溪区,1
895,895,106.716931,26.571884999999998,南明区,1
896,896,106.618402,26.586205,观山湖区,7
897,897,106.674466,26.59005,云岩区,7
898,898,106.71233899999999,26.582895,云岩区,7
899,899,106.618402,26.586205,观山湖区,7
900,900,106.819598,26.301558,白云区,7
901,901,106.698099,26.588309000000002,云岩区,8
902,902,106.62,26.33,,8
903,903,106.68546299999998,26.595572999999998,云岩区,1
904,904,106.63415800000001,26.60428,,1
905,905,106.740997,26.621951,乌当区,1
906,906,106.703726,26.590597,云岩区,7
907,907,106.770521,26.652421999999998,乌当区,1
908,908,106.708615,26.551484000000002,南明区,7
909,909,106.708657,26.591275,云岩区,7
910,910,106.67828200000001,26.414995,花溪区,7
911,911,106.62,26.33,,1
912,912,106.75863400000001,26.635329,乌当区,1
913,913,106.76403300000001,26.641918,乌当区,1
914,914,106.71916599999999,26.5837,云岩区,1
915,915,106.75863400000001,26.635329,乌当区,8
916,916,106.78335200000001,26.649757,乌当区,8
917,917,106.712869,26.582091,,3
918,918,106.682134,26.626309999999997,观山湖区,7
919,919,106.682134,26.626309999999997,观山湖区,7
920,920,106.631244,26.688105,白云区,7
921,921,106.71916599999999,26.5837,云岩区,7
922,922,106.676473,26.58820900000001,云岩区,1
923,923,106.736557,26.535168,南明区,7
924,924,106.65091299999999,26.557721,乌当区,1
925,925,106.64176100000002,26.651338,乌当区,1
926,926,106.674466,26.59005,云岩区,1
927,927,106.71479099999999,26.602871999999998,云岩区,8
928,928,106.69301200000001,26.559382,南明区,7
929,929,106.64235900000001,26.651086,观山湖区,1
930,930,106.62,26.33,,7
931,931,106.724805,26.601903999999998,云岩区,9
932,932,106.70500600000001,26.588224,云岩区,7
933,933,106.684122,26.567985999999998,南明区,7
934,934,106.753598,26.570394,南明区,7
935,935,106.724805,26.601903999999998,云岩区,7
936,936,106.70788300000001,26.524842,花溪区,7
937,937,106.75863400000001,26.635329,乌当区,7
938,938,106.68224099999999,26.436940000000003,,7
939,939,106.629636,26.684247999999997,白云区,3
940,940,106.721926,26.602286,花溪区,7
941,941,106.674466,26.59005,云岩区,8
942,942,106.681977,26.585765999999996,云岩区,8
943,943,106.64668300000001,26.680871000000003,白云区,1
944,944,106.73615900000001,26.586910999999997,云岩区,9
945,945,106.720628,26.574154999999998,南明区,1
946,946,106.742975,26.505115000000004,南明区,7
947,947,106.70365600000001,26.563268,南明区,3
948,948,106.750689,26.401712,花溪区,7
949,949,106.58644199999999,26.603323,乌当区,7
950,950,106.703551,26.580847,云岩区,7
951,951,106.715419,26.519305,花溪区,7
952,952,106.69516100000001,26.528018,花溪区,7
953,953,106.753598,26.570394,南明区,7
954,954,106.7322,26.610671000000004,云岩区,7
955,955,106.746325,26.566074,南明区,9
956,956,106.709025,26.568285999999997,南明区,9
957,957,106.71941899999999,26.590424,云岩区,7
958,958,106.67225800000001,26.502496,乌当区,1
959,959,106.62,26.33,,1
960,960,106.703271,26.521190999999998,花溪区,3
961,961,106.75863400000001,26.635329,乌当区,7
962,962,106.64369199999999,26.689784999999997,白云区,3
